,description,book_id
1395,"
The Treasured Writings of Kahlil Gibran"" represents the most comprehensive volume of works of the Lebanese poet and philosopher ever published. This enriching collection of stories, prose poems, verse, parables and autobiographical essays comprising the major body of Kahlil Gibran's works have been carefully translated and edited by a noted trio of Gibran scholars...
The Treasured Writings of Kahlil Gibran"" represents the most comprehensive volume of works of the Lebanese poet and philosopher ever published. This enriching collection of stories, prose poems, verse, parables and autobiographical essays comprising the major body of Kahlil Gibran's works have been carefully translated and edited by a noted trio of Gibran scholars... Martin L. Wolf, Anthony R. Ferris and Andrew Dib Sherfan. Each of the ten books included in this beautifully bound collectors' volume has been hailed by critics as literary masterpieces. The works in this collection clearly demonstrate why critics regard Kahlil Gibran as eminently among the world's great writers. His writings reflect the wistful beauty, fierce anger, lofty majesty and the abiding peace that Eastern wisdom achieves in its contemplation. Often revered as the Dante of the twentieth century, the immortal savant of Lebanon, Kahlil Gibran created verses and lyric prose which impart to the reader a grand symphony of sparkling joys. These qualities have made Kahlil Gibran master of the written word.
...more
",2545
1396,"
The wisdom, poetic outlook, and deep humanity for which Gibran's best-known work, The Prophet, is famous are also amply present in The Forerunner, published just 3 years earlier. Heartfelt and compassionate, it is a memorable, internationally acclaimed collection of 24 morality tales dealing with universal human concerns. Five black-and-white illustrations by the author.
",2546
1397,"
Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational. Gibran’s musings are
Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational. Gibran’s musings are divided into twenty-eight chapters covering such sprawling topics as love, marriage, children, giving, eating and drinking, work, joy and sorrow, housing, clothes, buying and selling, crime and punishment, laws, freedom, reason and passion, pain, self-knowledge, teaching, friendship, talking, time, good and evil, prayer, pleasure, beauty, religion, and death.
...more
",2547
1398,"
Kahlil Gibran, author of ""The Prophet"", is known throughout the world as The Immortal Prophet of Lebanon and the Savant of his Age. The very heart of the mystic East emerges in this monumental volume of the magnificent poetry and prose that he wrote in his beloved mother tongue, Arabic. **Lightning Print On Demand Title
",2548
1399,"
Contains 56 parables, stories, and poems in Gibran's wholly inimitable manner. Illustrated with 4 of his own paintings and drawings, it is the most important edition to the canon of this great writer.
",2549
1400,"
Essential Edition handsomely packaged with french flaps, rough fronts, high-quality paper, and a distinctive cover lookOn the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and
Essential Edition handsomely packaged with french flaps, rough fronts, high-quality paper, and a distinctive cover lookOn the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the Road an inspirational work of lasting importance.Kerouac's classic novel of freedom and longing defined what it meant to be ""Beat"" and has inspired every generation since its initial publication more than forty years ago.
...more
",2550
1401,"
Essential Edition handsomely packaged with french flaps, rough fronts, high-quality paper, and a distinctive cover lookOn the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and
Essential Edition handsomely packaged with french flaps, rough fronts, high-quality paper, and a distinctive cover lookOn the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the Road an inspirational work of lasting importance.Kerouac's classic novel of freedom and longing defined what it meant to be ""Beat"" and has inspired every generation since its initial publication more than forty years ago.
...more
",2551
1402,"
On The Road swings to the rhythms of 1950s underground America, jazz, sex, generosity, chill dawns and drugs, with Sal Paradise and his hero Dean Moriarty, traveller and mystic, the living epitome of Beat. Now recognized as a modern classic, Kerouac's American Dream is nearer that of Walt Whitman than F. Scott Fitzgerald's, and the narrative goes racing towards the sunset
On The Road swings to the rhythms of 1950s underground America, jazz, sex, generosity, chill dawns and drugs, with Sal Paradise and his hero Dean Moriarty, traveller and mystic, the living epitome of Beat. Now recognized as a modern classic, Kerouac's American Dream is nearer that of Walt Whitman than F. Scott Fitzgerald's, and the narrative goes racing towards the sunset with unforgettable exuberance, poignancy and passion.
...more
",2552
1403,"
This unabridged version of Jack Kerouac's classic novel On the Road is narrated by actor Matt Dillon. The CD box set is beautifully packaged with black-and-white photographs of Kerouac and Neal Cassady, the real-life model for the character Dean Moriarty.
",2553
1404,"
- Biographies of famous American rebels, from movie stars to writers and musicians- Dramatic, highly readable stories of controversial lives- Examines how each rebel's work spoke to the social problems of his time- Tracks the lasting impact of each subject's work on American culture- Supports the History/Social Studies, Language Arts, and Cultural Studies curricula
",2554
1405,"
This unabridged version of Jack Kerouac's classic novel On the Road is narrated by actor Matt Dillon. The CD box set is beautifully packaged with black-and-white photographs of Kerouac and Neal Cassady, the real-life model for the character Dean Moriarty.
",2555
1406,"
On the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the
On the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the Road an inspirational work of lasting importance.
...more
",2556
1407,"
Willem de Kooning is one of the most important artists of the twentieth century, a true “painter’s painter” whose protean work continues to inspire many artists. In the thirties and forties, along with Arshile Gorky and Jackson Pollock, he became a key figure in the revolutionary American movement of abstract expressionism. Of all the painters in that group, he worked the
Willem de Kooning is one of the most important artists of the twentieth century, a true “painter’s painter” whose protean work continues to inspire many artists. In the thirties and forties, along with Arshile Gorky and Jackson Pollock, he became a key figure in the revolutionary American movement of abstract expressionism. Of all the painters in that group, he worked the longest and was the most prolific, creating powerful, startling images well into the 1980s.The first major biography of de Kooning captures both the life and work of this complex, romantic figure in American culture. Ten years in the making, and based on previously unseen letters and documents as well as on hundreds of interviews, this is a fresh, richly detailed, and masterful portrait. The young de Kooning overcame an unstable, impoverished, and often violent early family life to enter the Academie in Rotterdam, where he learned both classic art and guild techniques. Arriving in New York as a stowaway from Holland in 1926, he underwent a long struggle to become a painter and an American, developing a passionate friendship with his fellow immigrant Arshile Gorky, who was both a mentor and an inspiration. During the Depression, de Kooning emerged as a central figure in the bohemian world of downtown New York, surviving by doing commercial work and painting murals for the WPA. His first show at the Egan Gallery in 1948 was a revelation. Soon, the critics Harold Rosenberg and Thomas Hess were championing his work, and de Kooning took his place as the charismatic leader of the New York school—just as American art began to dominate the international scene.Dashingly handsome and treated like a movie star on the streets of downtown New York, de Kooning had a tumultuous marriage to Elaine de Kooning, herself a fascinating character of the period. At the height of his fame, he spent his days painting powerful abstractions and intense, disturbing pictures of the female figure—and his nights living on the edge, drinking, womanizing, and talking at the Cedar bar with such friends as Franz Kline and Frank O’Hara. By the 1960s, exhausted by the feverish art world, he retreated to the Springs on Long Island, where he painted an extraordinary series of lush pastorals. In the 1980s, as he slowly declined into what was almost certainly Alzheimer’s, he created a vast body of haunting and ethereal late work.This is an authoritative and brilliant exploration of the art, life, and world of an American master.
...more
",2557
1408,"
Willem de Kooning is celebrated in the United States as one of the most significant artists of the twentieth century and a leading Abstract Expressionist. In Europe, however, the artist has yet to be fully recognized, particularly with regards to his work of the 1960s and 1970s, when he retreated from urban life to live and work on Long Island. This segment of de Kooning's
Willem de Kooning is celebrated in the United States as one of the most significant artists of the twentieth century and a leading Abstract Expressionist. In Europe, however, the artist has yet to be fully recognized, particularly with regards to his work of the 1960s and 1970s, when he retreated from urban life to live and work on Long Island. This segment of de Kooning's oeuvre bears the imprint of a fundamental experience of the landscape, for it was in these Long Island works that he developed a new style of figuration, characterized by a transformed sense of color and energetic gesture. This period of vigorous, pioneering creativity is illuminated for the first time in this volume, which features a concentrated selection of large-format paintings. In images and essays by Klaus Kertess, Harold Rosenberg and others, the book illustrates how de Kooning's paintings--although recognizable as landscapes--grew abstract under the influence of his intense experience of nature.
...more
",2558
1409,"
Dutch-American painter Willem de Kooning was a first generation Abstract Expressionist. Starting as an ""angry young man"" in the 1930s, he is best known for his Women series-a subject he pursued from the beginning to the end of his career. In the 1970s he began to make sculptures.At a ripe old age, de Kooning's furor made way for a quiet, almost conceptual art of painting
Dutch-American painter Willem de Kooning was a first generation Abstract Expressionist. Starting as an ""angry young man"" in the 1930s, he is best known for his Women series-a subject he pursued from the beginning to the end of his career. In the 1970s he began to make sculptures.At a ripe old age, de Kooning's furor made way for a quiet, almost conceptual art of painting that is nevertheless full of suspense. Heading in a new direction, his works became more drawing-like, with a preference for primary colors, eventually including pastel colors to the palette. Bridging the gap to Minimalism, he never abandoned gestural forms.This volume is the first to focus on Willem de Kooning's late paintings, with essays by Julie Sylvester and David Sylvester. It accompanies a travelling exhibition starting at the Hermitage Museum St. Petersburg in summer 2006 and presenting 24 works, most of which have never been seen before.
...more
",2560
1410,"
-- For elementary readers, fills the need for biographies written in simple text.-- Lively, inviting design and full-color photos to attract young readers.
",2561
1411,"
In the 1980s, composer and pianist Edvard Lieber became the friend and confidant of Willem and Elaine de Kooning. Now, drawing on the stories they shared with him, Lieber has created an intimate anecdotal portrait of Willem de Kooning (1904-1997) over the decades.From the rise of Action Painting in New York City to raucous parties in East Hampton, Long Island, this lively
In the 1980s, composer and pianist Edvard Lieber became the friend and confidant of Willem and Elaine de Kooning. Now, drawing on the stories they shared with him, Lieber has created an intimate anecdotal portrait of Willem de Kooning (1904-1997) over the decades.From the rise of Action Painting in New York City to raucous parties in East Hampton, Long Island, this lively chronicle is packed with telling details that shed new light on Abstract Expressionism -- and debunk many de Kooning myths. We get a fresh look at Jackson Pollock, Franz Kline, Arshile Gorky, and other celebrated de Kooning friends. And we get a firsthand portrait of Willem near the end of his life -- and see a still vital artist working with undiminished power.Illustrated throughout with Lieber's candid photographs, this book offers a unique look at an enigmatic artists.
...more
",2562
1412,"
Willem de Kooning's late works, daring and disciplined, sophisticated and sexual, have escaped major consideration until now. Published to accompany a traveling exhibition under the same title, Willem De Kooning: Late Paintings, The 1980s, examines the painter's incredible late work in the context of the debilitation he suffered as a result of Alzheimer's disease.
",2563
1413,"
Willem de Kooning (1904-1997) created several series of drawings over his long career as a pioneer of post-war abstraction, and yet despite his renown as a painter and draftsman, there have been no publications to look at selected groups of his drawings in depth. No other artist of his generation produced drawings so regularly or so superbly, and this book presents four of
Willem de Kooning (1904-1997) created several series of drawings over his long career as a pioneer of post-war abstraction, and yet despite his renown as a painter and draftsman, there have been no publications to look at selected groups of his drawings in depth. No other artist of his generation produced drawings so regularly or so superbly, and this book presents four of de Kooning's drawing series -- affording a closer view of both the artist's working process and his constant reinvention of mark-making. The earliest series to be included, Folded Shirt on Laundry Paper, 1958, lays bare a panoply of mark-making possibilities with brush and ink. The second series consists of twenty-four drawings from 1966 which the artist created with eyes closed. Several charcoal drawings of the Crucifixion, a subject unique for de Kooning, comprise the third series. A fourth series, almost never seen, consists of tracings made on large sheets of vellum, rendered startlingly completely the artist's subsequent improvisations upon them.
...more
",2564
1414,"
""It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife."" Next to the exhortation at the beginning of Moby-Dick, ""Call me Ishmael,"" the first sentence of Jane Austen's Pride and Prejudice must be among the most quoted in literature. And certainly what Melville did for whaling Austen does for marriage--tracing
""It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife."" Next to the exhortation at the beginning of Moby-Dick, ""Call me Ishmael,"" the first sentence of Jane Austen's Pride and Prejudice must be among the most quoted in literature. And certainly what Melville did for whaling Austen does for marriage--tracing the intricacies (not to mention the economics) of 19th-century British mating rituals with a sure hand and an unblinking eye. As usual, Austen trains her sights on a country village and a few families--in this case, the Bennets, the Philips, and the Lucases. Into their midst comes Mr. Bingley, a single man of good fortune, and his friend, Mr. Darcy, who is even richer. Mrs. Bennet, who married above her station, sees their arrival as an opportunity to marry off at least one of her five daughters. Bingley is complaisant and easily charmed by the eldest Bennet girl, Jane; Darcy, however, is harder to please. Put off by Mrs. Bennet's vulgarity and the untoward behavior of the three younger daughters, he is unable to see the true worth of the older girls, Jane and Elizabeth. His excessive pride offends Lizzy, who is more than willing to believe the worst that other people have to say of him; when George Wickham, a soldier stationed in the village, does indeed have a discreditable tale to tell, his words fall on fertile ground.  Having set up the central misunderstanding of the novel, Austen then brings in her cast of fascinating secondary characters: Mr. Collins, the sycophantic clergyman who aspires to Lizzy's hand but settles for her best friend, Charlotte, instead; Lady Catherine de Bourgh, Mr. Darcy's insufferably snobbish aunt; and the Gardiners, Jane and Elizabeth's low-born but noble-hearted aunt and uncle. Some of Austen's best comedy comes from mixing and matching these representatives of different classes and economic strata, demonstrating the hypocrisy at the heart of so many social interactions. And though the novel is rife with romantic misunderstandings, rejected proposals, disastrous elopements, and a requisite happy ending for those who deserve one, Austen never gets so carried away with the romance that she loses sight of the hard economic realities of 19th-century matrimonial maneuvering. Good marriages for penniless girls such as the Bennets are hard to come by, and even Lizzy, who comes to sincerely value Mr. Darcy, remarks when asked when she first began to love him: ""It has been coming on so gradually, that I hardly know when it began. But I believe I must date it from my first seeing his beautiful grounds at Pemberley."" She may be joking, but there's more than a little truth to her sentiment, as well. Jane Austen considered Elizabeth Bennet ""as delightful a creature as ever appeared in print"". Readers of Pride and Prejudice would be hard-pressed to disagree. --Alix Wilber
...more
",2565
1415,"
A dazzling memoir of an African childhood from Nobel Prize-winning Nigerian novelist, playwright, and poet Wole Soyinka. ""Aké: The Years of Childhood"" gives us the story of Soyinka's boyhood before and during World War II in a Yoruba village in western Nigeria called Aké. A relentlessly curious child who loved books and getting into trouble, Soyinka grew up on a parsonage
A dazzling memoir of an African childhood from Nobel Prize-winning Nigerian novelist, playwright, and poet Wole Soyinka. ""Aké: The Years of Childhood"" gives us the story of Soyinka's boyhood before and during World War II in a Yoruba village in western Nigeria called Aké. A relentlessly curious child who loved books and getting into trouble, Soyinka grew up on a parsonage compound, raised by Christian parents and by a grandfather who introduced him to Yoruba spiritual traditions. His vivid evocation of the colorful sights, sounds, and aromas of the world that shaped him is both lyrically beautiful and laced with humor and the sheer delight of a child's-eye view.A classic of African autobiography, ""Aké"" is also a transcendantly timeless portrait of the mysteries of childhood.
...more
",2567
1416,"
The Nobel Laureate's first novel spotlights a small circle of young Nigerian intellectuals living in Lagos.
",2568
1417,"
The first African to receive the Nobel Prize in Literature, as well as a political activist of prodigious energies, Wole Soyinka now follows his modern classic Ake: The Years of Childhood with an equally important chronicle of his turbulent life as an adult in (and in exile from) his beloved, beleaguered homeland.In the tough, humane, and lyrical language that has typified
The first African to receive the Nobel Prize in Literature, as well as a political activist of prodigious energies, Wole Soyinka now follows his modern classic Ake: The Years of Childhood with an equally important chronicle of his turbulent life as an adult in (and in exile from) his beloved, beleaguered homeland.In the tough, humane, and lyrical language that has typified his plays and novels, Soyinka captures the indomitable spirit of Nigeria itself by bringing to life the friends and family who bolstered and inspired him, and by describing the pioneering theater works that defied censure and tradition. Soyinka not only recounts his exile and the terrible reign of General Sani Abacha, but shares vivid memories and playful anecdotes–including his improbable friendship with a prominent Nigerian businessman and the time he smuggled a frozen wildcat into America so that his students could experience a proper Nigerian barbecue.More than a major figure in the world of literature, Wole Soyinka is a courageous voice for human rights, democracy, and freedom. You Must Set Forth at Dawn is an intimate chronicle of his thrilling public life, a meditation on justice and tyranny, and a mesmerizing testament to a ravaged yet hopeful land.
...more
",2569
1418,"
This is one of the best-known plays by Africa's major dramatist, Wole Soyinka. It is set in the Yoruba vilage of Ilunjinle. The main characters are Sidi (the jewel), 'a true village belle' and Baroka (the Lion), the crafty and powerful Bale of the village, Lakunle, the young teacher, influenced by western ways, and Sadiku, the eldest of Baroka's wives. How the Lion hunts
This is one of the best-known plays by Africa's major dramatist, Wole Soyinka. It is set in the Yoruba vilage of Ilunjinle. The main characters are Sidi (the jewel), 'a true village belle' and Baroka (the Lion), the crafty and powerful Bale of the village, Lakunle, the young teacher, influenced by western ways, and Sadiku, the eldest of Baroka's wives. How the Lion hunts the Jewel is the theme of this ribald comedy.
...more
",2570
1419,"
In this new book developed from the prestigious Reith Lectures, Nobel Prize—winning author Wole Soyinka, a courageous advocate for human rights around the world, considers fear as the dominant theme in world politics.Decades ago, the idea of collective fear had a tangible face: the atom bomb. Today our shared anxiety has become far more complex and insidious, arising from
In this new book developed from the prestigious Reith Lectures, Nobel Prize—winning author Wole Soyinka, a courageous advocate for human rights around the world, considers fear as the dominant theme in world politics.Decades ago, the idea of collective fear had a tangible face: the atom bomb. Today our shared anxiety has become far more complex and insidious, arising from tyranny, terrorism, and the invisible power of the “quasi state.” As Wole Soyinka suggests, the climate of fear that has enveloped the world was sparked long before September 11, 2001. Rather, it can be traced to 1989, when a passenger plane was brought down by terrorists over the Republic of Niger. From Niger to lower Manhattan to Madrid, this invisible threat has erased distinctions between citizens and soldiers; we’re all potential targets now.In this seminal work, Soyinka explores the implications of this climate of fear: the conflict between power and freedom, the motives behind unthinkable acts of violence, and the meaning of human dignity. Fascinating and disturbing, Climate of Fear is a brilliant and defining work for our age.
...more
",2571
1420,"
Winner of the 1986 Nobel Prize for Literature, this Nigerian poet, playwright, and novelist writes of the rich cultural traditions as well as the hopes and frustrations of black Africa. This two-volume collection of his plays includes A Dance of the Forests, The Swamp Dwellers, The StrongBreed, The Road, and The Bacchae of Euripides in the first volume, and The Lion and
Winner of the 1986 Nobel Prize for Literature, this Nigerian poet, playwright, and novelist writes of the rich cultural traditions as well as the hopes and frustrations of black Africa. This two-volume collection of his plays includes A Dance of the Forests, The Swamp Dwellers, The StrongBreed, The Road, and The Bacchae of Euripides in the first volume, and The Lion and the Jewel, Kongi's Harvest, The Trials of Brother Jero, Jero's Metamorphosis, and Madmen and Specialists in the second volume.
...more
",2572
1421,"
The 1986 winner of the Nobel Prize in Literature--the first African to be awarded the prize--writes a highly incisive and deeply affecting re-creation of colonial Nigeria based on a cache of letters he discovered after his father's death.
",2573
1422,"
We think Chris Anderson is onto something big with 'The Long Tail', a groundbreaking look at a well-known feature of statistical distribution and its potential to revolutionize business. 'Wired' magazine editor Anderson expands his influential 2004 article into a comprehensive exploration of this phenomenon -- which, simply stated, holds that products with low demand or
We think Chris Anderson is onto something big with 'The Long Tail', a groundbreaking look at a well-known feature of statistical distribution and its potential to revolutionize business. 'Wired' magazine editor Anderson expands his influential 2004 article into a comprehensive exploration of this phenomenon -- which, simply stated, holds that products with low demand or sales volume can collectively comprise a market that exceeds the bestsellers. Catering to the tastes and expectations of consumers increasingly disenchanted with the same old thing, these new ""niches"" provide limitless opportunity for savvy companies. Fresh, insightful, and surprisingly accessible, 'The Long Tail' explains how to tap into the new economics of abundance.
...more
",2574
1423,"
The New York Times bestseller that introduced the business world to a future that s already here -- now in paperback with a new chapter about Long Tail Marketing and a new epilogue.Winner of the Gerald Loeb Award for Best Business Book of the Year.In the most important business book since The Tipping Point, Chris Anderson shows how the future of commerce and culture isn t
The New York Times bestseller that introduced the business world to a future that s already here -- now in paperback with a new chapter about Long Tail Marketing and a new epilogue.Winner of the Gerald Loeb Award for Best Business Book of the Year.In the most important business book since The Tipping Point, Chris Anderson shows how the future of commerce and culture isn t in hits, the high-volume head of a traditional demand curve, but in what used to be regarded as misses -- the endlessly long tail of that same curve.
...more
",2575
1424,"
Cook (marketing strategy, Tulane U.) suggests how to bring marketing and finance together with his theories of competitive stock valuation, the rule of maximum earnings, and value-sales principles. He describes strategic groups, enterprise marketing expenses, and illustrates his points with the financial data of companies such as Dell and IBM, Sout
",2576
1425,"
This book is based upon a family of cats that have human characteristics. The animal families face challenging problems with wild dogs and other cats. They learn to trust humans who give them loving care and kindness. An unusual friendship occurs between cats and squirrels as they learn to trust each other.The book is for children aged 8-12, however, every adult who has
This book is based upon a family of cats that have human characteristics. The animal families face challenging problems with wild dogs and other cats. They learn to trust humans who give them loving care and kindness. An unusual friendship occurs between cats and squirrels as they learn to trust each other.The book is for children aged 8-12, however, every adult who has read it said they not only enjoyed it, but were left with a loving, lasting feeling, which they thought would be a wonderful influence for children to share. Anyone who loves animals will love this story. ============================================The book would be a good one for a family read. Many good points are given without being preachy. There is human-animal relationship, kindness, sacrifice, and courage. Parents should be aware that the author does not idealize the lives of feral cats. While there are happy, fluffy times, we also see that the cats have to be ever vigilant in a hostile world, as their world is sometimes violent. Their struggle to survive is well told within the context of the story and their reasons to distrust humans painful. There is a death early in the story that could bring tears. There is still a lot fun in the book and there are humans who act out of kindness. There are heartwarming scenes where the older cats begin to trust humans. By Mack Lundyrevish.com/reviews/0738835048/Max
...more
",2577
1426,"
5 1/2""W x 6 1/2""H
",2578
1427,"
This is a wonderful introduction for a new seller as well as offering new ideas and techniques for an experienced seller~!
",2579
1428,"
In his bestselling first book, Getting Things Done, veteran coach and management consultant David Allen presented his breakthrough methods to increase efficiency. Now ""the personal productivity guru"" (Fast Company) shows readers how to increase their ability to work better, not harder every day. Based on Allen's highly popular e-newsletter, Ready for Anything offers
In his bestselling first book, Getting Things Done, veteran coach and management consultant David Allen presented his breakthrough methods to increase efficiency. Now ""the personal productivity guru"" (Fast Company) shows readers how to increase their ability to work better, not harder every day. Based on Allen's highly popular e-newsletter, Ready for Anything offers readers 52 ways to immediately clear your head for creativity, focus your attention, create structures that work, and take action to get things moving. With wit, inspiration, and know-how, Allen shows readers how to make things happen with less effort and stress, and lots more energy, creativity, and effectiveness. Ready for Anything is the perfect book for anyone wanting to work and live at his or her very best.
...more
",2581
1429,"
Dr. White has done it again! From the author of our tremendously popular The Mouth of the Lion (the life of heroic Bishop Antonio de Castro Mayer) comes this new - and different - biography of Archbishop Lefebvre.Make no mistake, this biography is unlike ANY you have read before. It is a mosaic, if you will, providing parenthetical glimpses and historical soundbites of the
Dr. White has done it again! From the author of our tremendously popular The Mouth of the Lion (the life of heroic Bishop Antonio de Castro Mayer) comes this new - and different - biography of Archbishop Lefebvre.Make no mistake, this biography is unlike ANY you have read before. It is a mosaic, if you will, providing parenthetical glimpses and historical soundbites of the life of Marcel Lefebvre. Each tid-bit (sometimes one to a page, sometimes five to a page) offers a new and fascinating insight.A truly unique style of writing. It is perfectly suited to those who want the convenience of picking up the book and reading for one minute OR one hour. Pick it up. Put it down. On your time.Although not a definitive and exhaustive biography like Bishop Tissier de Mallerais's Marcel Lefebvre, The Horn of the Unicorn deftly weaves poetry, Scripture, anecdotes, news, and history into the story of the life of Archbishop Lefebvre.The result is an inspiring and thought-provoking appreciation of his life from one of America's most distinguished Catholic writers. But, you're asking, ""I read Bishop Tissier's bio. Why should I read this one?"" Because it invites the reader to reflect on the life of Archbishop Lefebvre in a new and different way. Like a motion picture on paper, Dr. White associates thoughts, images, notions, quotations in such a way that an understanding of the Archbishop and his times emerges.The crisis in the Church is not fun. None of us wants the current situation we are in, but God has His reasons... ""to them that love God, all things work together unto good"" (Rom. 8:28). One of these reasons is summed up in the Latin phrase ""Crescit sub pondere Virtus"" (virtue grows out of adversity). We have the opportunity to ""step up to the plate"" ourselves AND the privilege of living among saints. How many of us met this great man? Were confirmed by him? Received the Body of Christ from his hands? Received his blessing? How fortunate we are!Dr. White says, ""But allow me to share a comment made to me once by the late Fr. Malachi Martin, 'Archbishop Marcel Lefebvre and Bishop Antonio de Castro Mayer are the two great saints of the modern Church. Once this catastrophe ends they will be instantly canonized.'""
...more
",2582
1430,"
Do you feel overworked and overextended? Does your life feel overloaded? Are you tired of being too busy? Six Weeks to a Simpler Lifestyle moves you gently but deliberately toward a simpler, more satisfying life. Inside you'll find: a lifestyle survey to help you prioritize your life a daily Bible reading and reflection a simple action step for each day journaling
Do you feel overworked and overextended? Does your life feel overloaded? Are you tired of being too busy? Six Weeks to a Simpler Lifestyle moves you gently but deliberately toward a simpler, more satisfying life. Inside you'll find: a lifestyle survey to help you prioritize your life a daily Bible reading and reflection a simple action step for each day journaling exercises a discussion guide for group study
...more
",2583
1431,"
This book of protocols is an essential tool for facilitators of groups working together to examine student and teacher work. A follow-up to Looking Together at Student Work and Assessing Student Learning, this resource considers the purposes for engaging in collaborative review and provides some of the most effective strategies for successful collaboration.
",2584
1432,"
In 1910, a group of international bankers secretly met on a small island off the coast of Georgia. Their plan was to formulate a program to destroy the financial structure of America. To do that, they pushed Woodrow Wilson into the presidency, and, in 1913, Wilson signed into law the Federal Reserve Act and the Federal Income Tax. In 1921, these international bankers
In 1910, a group of international bankers secretly met on a small island off the coast of Georgia. Their plan was to formulate a program to destroy the financial structure of America. To do that, they pushed Woodrow Wilson into the presidency, and, in 1913, Wilson signed into law the Federal Reserve Act and the Federal Income Tax. In 1921, these international bankers established the Council on Foreign Relations (CFR). The U.S. Government took advantage of the CFR's experience in finance and foreign affairs, and one of their study groups, the Advisory Committee on Post-war Foreign Policy, became part of the State Department in 1941. The secret goal of this study group, was to condition the Congress, and the people of this country, to accept the establishment of the United Nations (UN). The UN, created in 1945, does not seek to promote world peace and cooperation, as they claim. Actually, its creation was the first step towards a one-world government, which is now referred to as the New World Order.Final Warning: A History of the New World Order, explains in detail how the NWO is being implemented, who are the people behind it, and what it means for the people of the United States and the world.
...more
",2585
1433,"
More than two millennia ago the famous Chinese general Sun Tzu wrote the classic work on military strategy, The Art of War. Now, in Sun Tzu and the Art of Business, Mark R. McNeilly shows how Sun Tzu's strategic principles can be successfully applied to modern business situations. Here are really two books in one: McNeilly's synthesis of Sun Tzu's ideas into six strategic
More than two millennia ago the famous Chinese general Sun Tzu wrote the classic work on military strategy, The Art of War. Now, in Sun Tzu and the Art of Business, Mark R. McNeilly shows how Sun Tzu's strategic principles can be successfully applied to modern business situations. Here are really two books in one: McNeilly's synthesis of Sun Tzu's ideas into six strategic principles for the business executive, plus the entire text of Samuel B. Griffith's popular translation of The Art of War. Within, McNeilly explains how to gain market share without inciting competitive retaliation, how to attack a competitor's weak points, and how to maximize the power of market information for competitive advantage. He also demonstrates the value of speed, preparation, and secrecy in throwing the competition off-balance, employing strategy to beat the competition, and the need for character in successful leaders. In his final chapter, McNeilly presents a practical method to put Sun Tzu and The Art of Business into practice. By using modern examples throughout the book from GE, Microsoft, AT&T, BMW, Southwest Airlines, FedEx, and many others, he illustrates how, by following the wisdom of history's most respected strategist, executives can avoid the pitfalls of management fads and achieve lasting competitive advantage.
...more
",2586
1434,"
All managers need to think strategically, but few know any of the rules of strategy, except by hearsay. This book is designed to help all managers understand strategy and apply it to everyday decisions
",2587
