,description,book_id
501,"
Quicksilver is the story of Daniel Waterhouse, fearless thinker and conflicted Puritan, pursuing knowledge in the company of the greatest minds of Baroque-era Europe, in a chaotic world where reason wars with the bloody ambitions of the mighty, and where catastrophe, natural or otherwise, can alter the political landscape overnight.It is a chronicle of the breathtaking
Quicksilver is the story of Daniel Waterhouse, fearless thinker and conflicted Puritan, pursuing knowledge in the company of the greatest minds of Baroque-era Europe, in a chaotic world where reason wars with the bloody ambitions of the mighty, and where catastrophe, natural or otherwise, can alter the political landscape overnight.It is a chronicle of the breathtaking exploits of ""Half-Cocked Jack"" Shaftoe--London street urchin turned swashbuckling adventurer and legendary King of the Vagabonds--risking life and limb for fortune and love while slowly maddening from the pox.And it is the tale of Eliza, rescued by Jack from a Turkish harem to become spy, confidante, and pawn of royals in order to reinvent Europe through the newborn power of finance.A gloriously rich, entertaining, and endlessly inventive novel that brings a remarkable age and its momentous events to vivid life, Quicksilver is an extraordinary achievement from one of the most original and important literary talents of our time.And it's just the beginning...(back cover)This P.S. edition includes 16 pages of supplementary materials.Cover design by Richard L. AquanCover illustration from the Mary Evans Picture Library; painting of Great Fire of London on stepback
...more
",823
502,"
From his triumphant debut with Snow Crash to the stunning success of his latest novel, Quicksilver,  Neal Stephenson has quickly become the voice of a generation. In this now-classic political thriller, he and fellow author J. Frederick George tell a savagely witty, chillingly topical tale set in the tense moments of the Gulf War. When a foreign exchange student is found
From his triumphant debut with Snow Crash to the stunning success of his latest novel, Quicksilver,  Neal Stephenson has quickly become the voice of a generation. In this now-classic political thriller, he and fellow author J. Frederick George tell a savagely witty, chillingly topical tale set in the tense moments of the Gulf War. When a foreign exchange student is found murdered at an Iowa University, Deputy Sheriff Clyde Banks finds that his investigation extends far beyond the small college town--all the way to the Middle East. Shady events at the school reveal that a powerful department is using federal grant money for highly dubious research. And what it's producing is a very nasty bug.Navigating a plot that leads from his own backyard to Washington, D.C., to the Gulf, where his Army Reservist wife has been called to duty, Banks realizes he may be the only person who can stop the wholesale slaughtering of thousands of Americans. It's a lesson in foreign policy he'll never forget.
...more
",824
503,"
Sangamon Taylor's a New Age Sam Spade who sports a wet suit instead of a trench coat and prefers Jolt from the can to Scotch on the rocks. He knows about chemical sludge the way he knows about evil -- all too intimately. And the toxic trail he follows leads to some high and foul places. Before long Taylor's house is bombed, his every move followed, he's adopted by
Sangamon Taylor's a New Age Sam Spade who sports a wet suit instead of a trench coat and prefers Jolt from the can to Scotch on the rocks. He knows about chemical sludge the way he knows about evil -- all too intimately. And the toxic trail he follows leads to some high and foul places. Before long Taylor's house is bombed, his every move followed, he's adopted by reservation Indians, moves onto the FBI's most wanted list, makes up with his girlfriend, and plays a starring role in the near-assassination of a presidential candidate. Closing the case with the aid of his burnout roomate, his tofu-eating comrades, three major networks, and a range of unconventional weaponry, Sangamon Taylor pulls off the most startling caper in Boston Harbor since the Tea Party. As he navigates this ecological thriller with hardboiled wit and the biggest outboard motor he can get his hands on, Taylor reveals himself as one of the last of the white-hatted good guys in a very toxic world.
...more
",825
504,"
The New York Times Book Review called Neal Stephenson's most recent novel ""electrifying"" and ""hilarious"". but if you want to know Stephenson was doing twenty years before he wrote the epic Cryptonomicon, it's back-to-school time. Back to The Big U, that is, a hilarious send-up of American college life starring after years out of print, The Big U is required reading for
The New York Times Book Review called Neal Stephenson's most recent novel ""electrifying"" and ""hilarious"".  but if you want to know Stephenson was doing twenty years before he wrote the epic Cryptonomicon, it's back-to-school time. Back to The Big U, that is, a hilarious send-up of American college life starring after years out of print, The Big U is required reading for anyone interested in the early work of this singular writer.
...more
",826
505,"
The Diamond Age: Or, A Young Lady's Illustrated Primer is a postcyberpunk novel by Neal Stephenson. It is to some extent a science fiction coming-of-age story, focused on a young girl named Nell, and set in a future world in which nanotechnology affects all aspects of life. The novel deals with themes of education, social class, ethnicity, and the nature of artificial
The Diamond Age: Or, A Young Lady's Illustrated Primer is a postcyberpunk novel by Neal Stephenson. It is to some extent a science fiction coming-of-age story, focused on a young girl named Nell, and set in a future world in which nanotechnology affects all aspects of life. The novel deals with themes of education, social class, ethnicity, and the nature of artificial intelligence.
...more
",827
506,"
From his triumphant debut with Snow Crash to the stunning success of his latest novel, Quicksilver, Neal Stephenson has quickly become the voice of a generation. In this now-classic thriller, he and fellow author J. Frederick George tell a shocking tale with an all-too plausible premise. There's no way William A. Cozzano can lose the upcoming presidential election. He's a
From his triumphant debut with Snow Crash to the stunning success of his latest novel, Quicksilver, Neal Stephenson has quickly become the voice of a generation. In this now-classic thriller, he and fellow author J. Frederick George tell a shocking tale with an all-too plausible premise. There's no way William A. Cozzano can lose the upcoming presidential election. He's a likable midwestern governor with one insidious advantage - an advantage provided by a shadowy group of backers. A biochip implanted in his head hardwires him to a computerized polling system. The mood of the electorate is channeled directly into his brain. Forget issues. Forget policy. Cozzano is more than the perfect candidate. He's a special effect. ""Complex, entertaining, frequently funny."" - Publishers Weekly""Qualifies as the sleeper of the year, the rare kind of science-fiction thriller that evokes genuine laughter while simultaneously keeping the level of suspense cranked to the max."" -  San Diego Union-Tribune""Manchurian Candidate for the computer age."" - Seattle Weekly
...more
",828
507,"
The trials of Dr. Daniel Waterhouse and the Natural Philosophers increase one hundredfold in an England plagued by the impending war and royal insecurities -- as the beautiful and ambitious Eliza plays a most dangerous game as double agent and confidante of enemy kings.
",829
508,"
In reality, Hiro Protagonist delivers pizza for Uncle Enzo's CosoNostra Pizza Inc., but in the Metaverse he's a warrior prince. Plunging headlong into the enigma of a new computer virus that's striking down hackers everywhere, he races along the neon-lit streets on a search-and-destroy mission for the shadowy virtual villain threatening to bring about infocalypse. Snow
In reality, Hiro Protagonist delivers pizza for Uncle Enzo's CosoNostra Pizza Inc., but in the Metaverse he's a warrior prince. Plunging headlong into the enigma of a new computer virus that's striking down hackers everywhere, he races along the neon-lit streets on a search-and-destroy mission for the shadowy virtual villain threatening to bring about infocalypse. Snow Crash is a mind-altering romp through a future America so bizarre, so outrageous… you'll recognize it immediately.
...more
",830
509,"
Schon mit der ersten Zeile des bahnbrechenden Cyberpunk-Romans Snow Crash katapultiert Neal Stephenson den Leser in eine nicht allzu ferne Zukunft. In dieser Welt kontrolliert die Mafia den Pizzaservice, die USA bestehen aus einer Kette gleichartig organisierter Stadtstaaten und das Internet -- im Buch verkörpert durch das ""Metaverse"" -- sieht aus wie es uns der
Schon mit der ersten Zeile des bahnbrechenden Cyberpunk-Romans Snow Crash katapultiert Neal Stephenson den Leser in eine nicht allzu ferne Zukunft. In dieser Welt kontrolliert die Mafia den Pizzaservice, die USA bestehen aus einer Kette gleichartig organisierter Stadtstaaten und das Internet -- im Buch verkörpert durch das ""Metaverse"" -- sieht aus wie es uns der Medienrummel vom letzten Jahr glauben machen will. Das ist die Welt des Protagonisten Hiro -- Hacker, Samurai-Schwertkämpfer und Fahrer beim Pizzaservice. Als sich sein bester Freund mit einer neuen Designerdroge, Snow Crash genannt, ins Jenseits befördert und seine gleichermaßen schöne wie kluge Exfreundin Hiro um Hilfe bittet, was macht unser Protagonist? Er eilt zur Rettung herbei. Snow Crash, halsbrecherischer Roman des 21. Jahrhunderts, verarbeitet so ziemlich alles vom sumerischen Mythos bis hin zur Vision einer postmodernen Zivilisation am Rande des Zusammenbruchs. Schneller als das Fernsehen und weitaus unterhaltsamer zeichnet Snow Crash das Portrait einer Zukunft, die bizarr genug ist, um plausibel zu sein. Empfohlenes Buch für die Sektion Science-Fiction und Fantasy Dieses spannende Cyberpunk-Abenteuer sicherte Neal Stephenson seinen Platz in der Science-Fiction-Szene und schon allein die ersten 30 Seiten sind Ihr Geld wert. Das Buch beschwört eine zukünftige Welt herauf, in der das Internet virtuell ist und Avatare -- ""virtuelle"" Identitäten -- die Eintrittskarte zum ""Metaverse"" bilden. Aber eine Sache, die ""Snow Crash"" genannt wird, lichtet die Reihen der wichtigen Persönlichkeiten des Metaverse und eine Infokalypse droht. Hier kommt der Protagonist Hiro ins Spiel, Pizzaauslieferer, Ausnahme-Schwertkämpfer und Superhacker. Hiro und Teenie-Girl/Super-Skatepunk Y.T. sind wahrscheinlich die einzigen, die noch alles retten können, aber nur wenn sie nicht vorher von der Mafia oder von einem mit eigener Atombombe bewaffneten Psychopathen umgebracht werden.
...more
",831
510,"
Based upon the book Snow Crash by Neal Stephenson, a futuristic world online makes up the Metaverse where avatars and daemons exist. The goal is to protect the Metaverse from Snow Crash, a virus/disease that will ultimately destroy the online world. Learn how to customize your defense with this Official Strategy Guide.
",832
511,"
Take a crash course and learn everything you need to know Then with these facts at your fingertips, play 6 challenging games -- each with its own full-width game board -- to help reinforce the learning. There are a wide variety of games for a wide variety of kids. Perfect for travel, the game components store neatly away in a handy pull-out tray. Science experiments and
Take a crash course and learn everything you need to know Then with these facts at your fingertips, play 6 challenging games -- each with its own full-width game board -- to help reinforce the learning. There are a wide variety of games for a wide variety of kids. Perfect for travel, the game components store neatly away in a handy pull-out tray. Science experiments and projects for home or school are also included in the back of the book along with helpful suggested web sites to research -- Fact-filled reference books-- Games reinforce learning-- Science projects and activities
...more
",833
512,"
Poker has taken America by storm. But it's not just any form of poker that has people across the country so excited – it's no-limit hold 'em – the main event game. And now – thanks to televised tournaments – tens of thousands of new players are eager to claim their share of poker glory.In the first volume of this series, Harrington on Hold ‘em: Volume I: Strategic Play,
Poker has taken America by storm. But it's not just any form of poker that has people across the country so excited – it's no-limit hold 'em – the main event game. And now – thanks to televised tournaments – tens of thousands of new players are eager to claim their share of poker glory.In the first volume of this series, Harrington on Hold ‘em: Volume I: Strategic Play, Dan Harrington explained how to play in the early phases of tournaments, when most players at the table have plenty of chips, and the blinds and antes are small. This book, Harrington on Hold ‘em: Volume II: The Endgame shows you how to play in the later phases of a tournament, when the field has been cut down, the blinds and antes are growing, and the big prize money is within sight. Harrington shows you how to make moves, handle tricky inflection point plays, and maneuver when the tournament is down to its last few players and the end is in sight. He’s also included a whole chapter on head-up play, whose strategies up to now have been a closely-guarded secret of the game’s top masters.Dan Harrington won the gold bracelet and the World Champion title at the $10,000 buy-in No-Limit Hold 'Em Championship at the 1995 World Series of Poker. And he was the only player to make it to the final table in 2003 (field of 839) and 2004 (field of 2,576) – considered by cognoscenti to be the greatest accomplishment in WSOP history. In Harrington on Hold 'em, Harrington and 2-time World Backgammon Champion Bill Robertie have written the definitive book on no-limit hold 'em for players who want to win – and win big.
...more
",834
513,"
Poker has taken America by storm. But it s not just any form of poker that has people across the country so excited it s No-Limit Hold Em the main event game. And now thanks to televised tournaments tens of thousands of new players are eager to claim their share of poker glory.Harrington on Hold Em takes you to the part of the game the cameras ignore the tactics required
Poker has taken America by storm. But it s not just any form of poker that has people across the country so excited it s No-Limit Hold Em the main event game. And now thanks to televised tournaments tens of thousands of new players are eager to claim their share of poker glory.Harrington on Hold Em takes you to the part of the game the cameras ignore the tactics required to get through the hundreds and sometimes thousands of hands you must win to make it to the final table. Harrington s sophisticated and time-tested winning strategies, focusing on what it takes to survive the early and middle stages of a No-Limit Hold Em tournament, are appearing here for the first time in print. These are techniques that top players use again and again to get to make it to final tables around the globe. Now, learn from one of the world s most successful No-Limit Hold Em players how to vary your style, optimize your betting patterns, analyze hands, respond to a re-raise, play to win the most money possible, react when a bad card hits and much, much more.Dan Harrington won the gold bracelet and the World Champion title at the $10,000 buy-in No-Limit Hold Em Championship at the 1995 World Series of Poker. And he was the only player to make it to the final table in 2003 (field of 839) and 2004 (field of 2576) considered by cognoscenti to be the greatest accomplishment in WSOP history. In Harrington on Hold Em, Harrington and 2-time World Backgammon Champion Bill Robertie have written the definitive book on No-Limit Hold Em for players who want to win ... and win big.
...more
",835
514,"
'The Good Eye' is a rather vicious story about a couple of really nice college kids in Vermont who fall in love and work to begin their happy lives together - while around them; young women are being abducted and forced to endure unspeakable acts perpetrated by an internet-savvy nutcase and his very classy girlfriend. We meet the villain in the second chapter, engaged in
'The Good Eye' is a rather vicious story about a couple of really nice college kids in Vermont who fall in love and work to begin their happy lives together - while around them; young women are being abducted and forced to endure unspeakable acts perpetrated by an internet-savvy nutcase and his very classy girlfriend. We meet the villain in the second chapter, engaged in his own peculiar brand of villainy, and we discover that for a kidnapping, torturing, rapist-murderer; he's really just a sweet guy who found a way to make a buck doing what he loves. We meet his latest victim as well. Mature Content: explicit sex, rape, violence and language.
...more
",836
515,"
Angelfish is a novel, about a young woman who finds a job, um... 'performing' for the cameras and her admiring internet audience. We call her Annie. The guy she works with; Theo, is a technical and internet wizard (nerd). He thought this all up, and he runs the website - and designs all the cool camera toys that Annie uses in her shows to dazzle her fans. It sounds like
Angelfish is a novel, about a young woman who finds a job, um... 'performing' for the cameras and her admiring internet audience. We call her Annie. The guy she works with; Theo, is a technical and internet wizard (nerd). He thought this all up, and he runs the website - and designs all the cool camera toys that Annie uses in her shows to dazzle her fans. It sounds like great fun; and it is for awhile - but there's a very confused guy out there who manages to figure out where the supposedly safe and anonymous Annie actually lives. This is a problem. Mature content: explicit sex, rape, some violence, language.
...more
",837
516,"
This text covers all the underpinning knowledge and learning outcomes of Edexcel's ICT A-level. The information is presented in realistic work-based contexts which encourage students to develop problem solving and practical skill in ICT.
",839
517,"
Anyone who designs anything to be used by humans -- from physical objects to computer programs to conceptual tools -- must read this book, and it is an equally tremendous read for anyone who has to use anything created by another human. It could forever change how you experience and interact with your physical surroundings, open your eyes to the perversity of bad design
Anyone who designs anything to be used by humans -- from physical objects to computer programs to conceptual tools -- must read this book, and it is an equally tremendous read for anyone who has to use anything created by another human. It could forever change how you experience and interact with your physical surroundings, open your eyes to the perversity of bad design and the desirability of good design, and raise your expectations about how things should be designed.B & W photographs and illustrations throughout.
...more
",840
518,"
Did you ever wonder why cheap wine tastes better in fancy glasses? Why sales of Macintosh computers soared when Apple introduced the colorful iMac? New research on emotion and cognition has shown that attractive things really do work better, as Donald Norman amply demonstrates in this fascinating book, which has garnered acclaim everywhere from Scientific American to The
Did you ever wonder why cheap wine tastes better in fancy glasses? Why sales of Macintosh computers soared when Apple introduced the colorful iMac? New research on emotion and cognition has shown that attractive things really do work better, as Donald Norman amply demonstrates in this fascinating book, which has garnered acclaim everywhere from Scientific American to The New Yorker.Emotional Design articulates the profound influence of the feelings that objects evoke, from our willingness to spend thousands of dollars on Gucci bags and Rolex watches, to the impact of emotion on the everyday objects of tomorrow.Norman draws on a wealth of examples and the latest scientific insights to present a bold exploration of the objects in our everyday world. Emotional Design will appeal not only to designers and manufacturers but also to managers, psychologists, and general readers who love to think about their stuff.
...more
",841
519,"
Even the smartest among us can feel inept as we fail to figure our which light switch or oven burner to turn on, or whether to push, pull, or slide a door. The fault, argues this fascinating, ingenious—even liberating—book, lies not in ourselves, but in product design that ignores the needs of users and the principles of cognitive psychology.The problems range from
Even the smartest among us can feel inept as we fail to figure our which light switch or oven burner to turn on, or whether to push, pull, or slide a door. The fault, argues this fascinating, ingenious—even liberating—book, lies not in ourselves, but in product design that ignores the needs of users and the principles of cognitive psychology.The problems range from ambiguous and hidden controls to arbitrary relationships between controls and functions, coupled with a lack of feedback or other assistance and unreasonable demands on memorization. The book presents examples aplenty—among them, the VCR, computer, and office telephone, all models of how not to design for people.But good, usable design is possible. The rules are simple: make things visible, exploit natural relationships that couple function and control, and make intelligent use of constraints. The goal: guide the user effortlessly to the right action on the right control at the right time. But the designer must care.The author is a world-famous psychologist and pioneer in the application of cognitive science. His aim is to raise the consciousness of both consumers and designers to the delights of products that are easy to use and understand.
...more
",842
520,"
It has been claimed that the natural sciences have abstracted for themselves a 'material world' set apart from human concerns, and social sciences, in their turn, constructed 'a world of actors devoid of things'. While a subject such as archaeology, by its very nature, takes objects into account, other disciplines, such as psychology, emphasize internal mental structures
It has been claimed that the natural sciences have abstracted for themselves a 'material world' set apart from human concerns, and social sciences, in their turn, constructed 'a world of actors devoid of things'. While a subject such as archaeology, by its very nature, takes objects into account, other disciplines, such as psychology, emphasize internal mental structures and other non-material issues. This book brings together a team of contributors from across the social sciences who have been taking 'things' more seriously to examine how people relate to objects. The contributors focus on every day objects and how these objects enter into our activities over the course of time. Using a combination of different theoretical approaches, including actor network theory, ecological psychology, cognitive linguistics and science and technology studies, the book argues against the standard notion of objects and their properties as inert and meaningless and argues for the need to understand the relations between people and objects in terms of process and change.
...more
",843
521,"
""Did you ever wonder why cheap wine tastes better in fancy glasses? Or why washing and polishing your car seems to make it drive better? New research has shown that attractive things really do work better."" ""In the last decade, the design community has made products easier to use, largely due to Donald Norman's The Design of Everyday Things. But as he demonstrates in this
""Did you ever wonder why cheap wine tastes better in fancy glasses? Or why washing and polishing your car seems to make it drive better? New research has shown that attractive things really do work better."" ""In the last decade, the design community has made products easier to use, largely due to Donald Norman's The Design of Everyday Things. But as he demonstrates in this book, we don't just use a product, we become emotionally involved with it. Emotional Design demonstrates for the first time the profound influence of this deceptively simple idea."" Don Norman draws on a wealth of examples and the very latest scientific insights in this exploration of the emotional impacts of objects in our everyday world. His The Design of Everyday Things showed why the products we use should not be confusing, irritating, and frustrating. Emotional Design explains why they must also be attractive, pleasurable, and fun.
...more
",844
522,"
Wire objects have worked their way into virtually every human activity. Since the eighteenth century, such occupations as housekeeping, cooking, gardening, fishing, and hunting were unthinkable without them. Shopkeepers fashioned wire into display racks, and children played with wire toys. Many pieces, such as fruit bowls, platters, and baskets of all kinds served both
Wire objects have worked their way into virtually every human activity. Since the eighteenth century, such occupations as housekeeping, cooking, gardening, fishing, and hunting were unthinkable without them. Shopkeepers fashioned wire into display racks, and children played with wire toys. Many pieces, such as fruit bowls, platters, and baskets of all kinds served both practical and decorative functions. With its vintage photographs, pages from early catalogs, old advertisements, and more than 300 evocative full-color photographs, Wire reveals why there is such a strong revival of interest in these pieces and demonstrates how they can be integrated into our homes today.
...more
",845
523,"
What do things mean? What does the life of everyday objects after the check-out reveal about people and their material worlds? Has the quest for 'the real thing' become so important because the high tech world of total virtuality threatens to engulf us?This pioneering book bridges design theory and anthropology to offer a new and challenging way of understanding the
What do things mean? What does the life of everyday objects after the check-out reveal about people and their material worlds? Has the quest for 'the real thing' become so important because the high tech world of total virtuality threatens to engulf us?This pioneering book bridges design theory and anthropology to offer a new and challenging way of understanding the changing meanings of contemporary human-object relations. The act of consumption is only the starting point in objects' 'lives'. Thereafter they are transformed and invested with new meanings that reflect and assert who we are. Defining design as 'things with attitude' differentiates the highly visible fashionable object from ordinary artefacts that are taken for granted. Through case studies ranging from reproduction furniture to fashion and textiles to 'clutter', the author traces the connection between objects and authenticity, ephemerality and self-identity. But beyond this, she shows the materiality of the everyday in terms of space, time and the body and suggests a transition with the passing of time from embodiment to disembodiment.Shortlisted for the Design History Society Scholarship Prize 2001-2002
...more
",846
524,"
What Really Happened on Sept. 11th and Who Stands to Gain? The government needed a crisis to convince the people to willingly give up their liberty in exchange for safety. This brutal expos documents the ruthless history of governments orchestrating terrorist attacks against their own people to scare them into total submission -- up to the New World Order crime syndicate's
What Really Happened on Sept. 11th and Who Stands to Gain? The government needed a crisis to convince the people to willingly give up their liberty in exchange for safety. This brutal expos documents the ruthless history of governments orchestrating terrorist attacks against their own people to scare them into total submission -- up to the New World Order crime syndicate's involvement in the September 11th attacks. How the controlled press is spinning and whitewashing the 911 story. The cashless society control grid, implantable microchip propaganda, the fact that Posse Comitatus had already been dissolved decades ago, the US government concentration camp plan, how the FBI and FEMA train police that the Founding Fathers and Christians are terrorists, eugenics and, most frightening of all, the New World Order's future plans.... the global elite's goal to dumb down and kill off 80% of the world population. With many photos, graphics, and diagrams.
...more
",847
525,"
Alex Jones was an ""on-fire"" Pentecostal minister in Detroit who was a completely dedicated shepherd of his flock. He greatly loved his people and they loved him. In seeking to give his flock the most genuine experience of the early Church prayer and worship services, he carefully read Scripture, the Fathers of the Church and writings of the early saints. The more he read,
Alex Jones was an ""on-fire"" Pentecostal minister in Detroit who was a completely dedicated shepherd of his flock. He greatly loved his people and they loved him. In seeking to give his flock the most genuine experience of the early Church prayer and worship services, he carefully read Scripture, the Fathers of the Church and writings of the early saints. The more he read, the more Alex came to the startling conclusion that the present day Catholic Church - and the Holy Mass - is the same exact ""worship service "" from the very early Church.Alex began to share his findings with his parish, and eventually Alex, and most of his parish, joined the Catholic Church. This is his incredible story of a black Pentecostal minister's challenging and dramatic spiritual journey, and the flock that followed him. Today he preaches with his usual passion about Christ - as a Catholic deacon!This book tells the story of Alex's life from his childhood all the way to his conversion to Catholicism in 2001. It simultaneously tells the story of his wife, Donna, and her spiritual journey as well, which shows how they were not always on the same path during Alex's preparation for entering the Catholic Church. Each had to be personally, deeply convinced that this momentous, life-changing and career-changing spiritual decision was God's will for them. Illustrated with numerous photos.
...more
",848
526,"
Becky and Dan are teenage newlyweds and parents-to-be, about to start a new life in the apartment they just moved into. The only problem is the relentless techno music pounding through the wall from next door...
",851
527,"
When making life hell for the poor twitching users isn't any fun for the sysadmin, what's a geek to do? Run away to space, of course. Allard's current job is a nightmare. He'll do anything to find another job -- including joining the slightly nutty crew of the Mary Sue, who have an even more malevolent attitude to traditional management structures than he does. The crew
When making life hell for the poor twitching users isn't any fun for the sysadmin, what's a geek to do? Run away to space, of course. Allard's current job is a nightmare. He'll do anything to find another job -- including joining the slightly nutty crew of the Mary Sue, who have an even more malevolent attitude to traditional management structures than he does. The crew and joint owners of the spaceship Mary Sue were looking for an IT expert who shared their political ideals. That's not Allard, but that doesn't bother him as long as he's left out of it. He's just looking for a working environment where he likes the people and the job. He'll be pleased if they like him in return, although he's not betting on it. Now Allard's stuck on a spaceship with another very hunky man-and he's about to discover that even wise-cracking geeks like him have sex lives. And thanks to a voyeuristic crewmate, so are the rest of their sexy shipmates.
...more
",852
528,"
Seven Mansions of Color offers inspirational and practical methods in the use of color in one's daily life. The book focuses on the qualities of the colors. By understanding these qualities you can use this knowledge and apply it to your wardrobe and environment. If you need dynamic power or warmth choose red. Draw on the cooling essence of blue when you want to relax.
",853
529,"
Problems and Solutions Now on three tapes or CDs, popular Pentecostal preacher turned Catholic convert Alex Jones explores the problems and solutions of the Christian life in the inspiring series, A More Perfect Way. With powerful testimony from his personal experience of forty years as a Pentecostal Pastor, Alex Jones reveals how the treasures of the Catholic Church are
Problems and Solutions Now on three tapes or CDs, popular Pentecostal preacher turned Catholic convert Alex Jones explores the problems and solutions of the Christian life in the inspiring series, A More Perfect Way. With powerful testimony from his personal experience of forty years as a Pentecostal Pastor, Alex Jones reveals how the treasures of the Catholic Church are the best-kept secret in our country, and now he wants to share that ""secret"" with the world. In ""Trail of Thorns,"" you'll explore the mystery of suffering and discover, while God does not send suffering, He also doesn't exempt us from suffering. Alex reveals that whether we experience emotional, physical or spiritual pain, our suffering is redemptive because it is in our pain that God identifies with us-and how God is the only One who can take the bad things that happen to us and turn them around. Salt and Light Alex's next presentation is ""The Kiss of Reconciliation."" You'll come to a new appreciation of God's love and forgiveness as Alex uncovers how, in response to God's unconditional love, we are all called to holiness. In fact, he reveals that each Catholic is called to share in Christ's role as prophet, priest and king. You'll discover how, by virtue of our baptism and confirmation, each of us is called to speak for truth; how we share in Jesus' priesthood because we offer our lives as a living sacrifice; and how, wherever we go in leadership, we must lead in righteousness and justice, because God is restoring justice in His church and in His people, and because we are ""God's light and God's salt."" ""Fulfilled Pentecostal"" Finally in""A More Perfect Way,"" you'll begin to see the Sacraments in new ways through the eyes of the self-described ""fulfilled Pentecostal."" Alex powerfully reminds us, ""If you don't believe it, you can't receive it,"" but he insists that salvation does not come through faith alone. Showing how God uses temporal things to communicate grace to His people, Alex Jones delivers a powerful testimony to Sacramental theology through stirring stories from the Bible that demonstrate how faith alone does not save us, rather it is faith received in and through the Sacraments that brings eternal life.
...more
",854
530,"
Life on the farm with aliens and hippidom.
",855
531,"
A National Book Critics Circle Award finalist, The Trust is the ""eye-opening"" biography (Newsweek) the Ochses and the Sulzbergers, the families that have owned and run The New York Times for more than a century.Throughout the tumultuous ""American century,"" a single family has controlled America's newspaper of record, setting the agenda not only for the New York Times but
A National Book Critics Circle Award finalist, The Trust is the ""eye-opening"" biography (Newsweek) the Ochses and the Sulzbergers, the families that have owned and run The New York Times for more than a century.Throughout the tumultuous ""American century,"" a single family has controlled America's newspaper of record, setting the agenda not only for the New York Times but for the nation as well. In a narrative that dramatically, evokes world events, internecine struggles, and both the privilege and the burden of wealth and influence, The Trust reveals for the first time the extraordinary story of one of America's most powerful families. ""A lively, lavishly detailed epic...The authors have the journalist's instinct for telling the right story."" --Ron Chernow, New York Times Book Review
...more
",856
532,"
Book by Cederholm, Dan
",857
533,"
Cascading Style Sheets (CSS) are a powerful way to enrich the presentation of HTML-based web pages, allowing web authors to give their pages a more sophisticated look and more structure. CSS's compact file size helps web pages load quickly, and by allowing changes made in one place to be applied across the entire document, CSS can save hours of tedious changing and
Cascading Style Sheets (CSS) are a powerful way to enrich the presentation of HTML-based web pages, allowing web authors to give their pages a more sophisticated look and more structure. CSS's compact file size helps web pages load quickly, and by allowing changes made in one place to be applied across the entire document, CSS can save hours of tedious changing and updating.But to leverage the full power of CSS, web authors first have to sift through CSS theory to find practical solutions that resolve real-world problems. Web authors can waste hours and earn ulcers trying to find answers to those all-too-common dilemmas that crop up with each project. The ""CSS Cookbook"" cuts straight through the theory to provide hundreds of useful examples and CSS code recipes that web authors can use immediately to format their web pages.The time saved by a single one of these recipes will make its cover price money well-spent. But the ""CSS Cookbook"" provides more than quick code solutions to pressing problems. The explanation that accompanies each recipe enables readers to customize the formatting for their specific purposes, and shows why the solution works, so you can adapt these techniques to other situations. Recipes range from the basics that every web author needs to code concoctions that will take your web pages to new levels.Reflecting CSS2, the latest specification, and including topics that range from basic web typography and page layout to techniques for formatting lists, forms, and tables, it is easy to see why the ""CSS Cookbook"" is regarded as an excellent companion to ""Cascading Style Sheets: The Definitive Guide"" and a must-have resource for any web author who has even considered using CSS.
...more
",859
534,"
This book contains the real estate investment histories of four highly successful individuals. Within this publication, the investors describe the paths they took that resulted in the creation of four separate, self-sustaining real estate empires. Self-sustaining means that the companies they started would continue to flourish without the day-to-day input of the founder.
This book contains the real estate investment histories of four highly successful individuals. Within this publication, the investors describe the paths they took that resulted in the creation of four separate, self-sustaining real estate empires. Self-sustaining means that the companies they started would continue to flourish without the day-to-day input of the founder. To fulfill such a qualification, the founder must have built a company consisting of a group of independent real estate entrepreneurs who are capable of managing and growing the business to the next level of success. The investors contributing to this book have achieved that goal.
...more
",863
535,"
The Alchemist by Paulo Coelho continues to change the lives of its readers forever. With more than two million copies sold around the world, The Alchemist has established itself as a modern classic, universally admired.Paulo Coelho’s masterpiece tells the magical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure as
The Alchemist by Paulo Coelho continues to change the lives of its readers forever. With more than two million copies sold around the world, The Alchemist has established itself as a modern classic, universally admired.Paulo Coelho’s masterpiece tells the magical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure as extravagant as any ever found.The story of the treasures Santiago finds along the way teaches us, as only a few stories can, about the essential wisdom of listening to our hearts, learning to read the omens strewn along life’s path, and, above all, following our dreams.
...more
",864
536,"
Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far different—and far more satisfying—than he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, of recognizing opportunity and learning to read
Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far different—and far more satisfying—than he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, of recognizing opportunity and learning to read the omens strewn along life's path, and, most importantly, to follow our dreams.
...more
",865
